listing_id,host_id,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
1233056336250509419,355672565,Oud-Noord,Entire home/apt,181.0,2,1,0.52,3
1233154201392001819,99475417,De Baarsjes - Oud-West,Private room,127.0,1,17,1.8,0
1233258998729287947,372135280,De Pijp - Rivierenbuurt,Entire home/apt,282.0,2,11,1.19,169
1233376686918871816,202021636,Noord-West,Entire home/apt,176.0,7,0,,167
1233422956630681232,184548110,De Pijp - Rivierenbuurt,Entire home/apt,,1,11,1.26,0
1233760541869862115,598855525,De Baarsjes - Oud-West,Entire home/apt,185.0,1,35,4.61,1
1234570514682868416,554415871,Oostelijk Havengebied - Indische Buurt,Entire home/apt,167.0,1,0,,81
1234624686769844922,9642790,Oud-Noord,Entire home/apt,198.0,6,3,0.38,167
1234636156849464428,3241444,Westerpark,Entire home/apt,127.0,2,17,2.01,297
1234723507675853528,368436670,De Baarsjes - Oud-West,Entire home/apt,,3,3,0.38,0
1235311311608311050,145255685,Oud-Oost,Entire home/apt,295.0,4,2,0.23,308
1235665047516703898,124824046,Zuid,Entire home/apt,574.0,5,0,,358
1236024688390303594,3483377,Centrum-West,Entire home/apt,,10,2,0.94,0
1236209072355242833,599430696,De Pijp - Rivierenbuurt,Entire home/apt,224.0,2,5,0.54,17
1236222103581899990,559435354,Westerpark,Entire home/apt,180.0,2,14,1.6,20
1236318038274967175,35572487,IJburg - Zeeburgereiland,Entire home/apt,,3,2,0.22,0
1236336357077528576,6751951,De Baarsjes - Oud-West,Entire home/apt,296.0,3,0,,13
1236706734934419834,445633508,Centrum-West,Entire home/apt,270.0,2,24,2.54,45
1236767972591024573,559444009,De Pijp - Rivierenbuurt,Private room,,1,127,13.28,101
1236808042688606684,170253186,De Pijp - Rivierenbuurt,Entire home/apt,540.0,2,6,0.65,351
1236828660695067284,409838009,Centrum-West,Entire home/apt,246.0,3,1,0.44,364
1237036580961298462,273094380,De Baarsjes - Oud-West,Entire home/apt,178.0,1,8,0.99,18
1237465555193137491,101731003,Slotervaart,Private room,200.0,1,2,0.23,1
1237531527413548963,505288245,Geuzenveld - Slotermeer,Entire home/apt,243.0,2,5,0.62,56
1237536750667624039,251479377,Centrum-Oost,Private room,160.0,1,31,3.48,347
1237539303375392006,251479377,Centrum-Oost,Private room,160.0,1,1,0.17,353
1237562282223173091,251479377,Oud-Oost,Private room,246.0,1,32,3.64,361
1237571880368325442,251479377,Oud-Oost,Private room,607.0,1,0,,269
1237572610668848342,251479377,Oud-Oost,Private room,546.0,1,2,0.3,266
1237576045761884940,17607907,Watergraafsmeer,Entire home/apt,249.0,3,2,0.24,49
1237580678913487744,251479377,Oud-Oost,Private room,298.0,1,0,,360
1237581290234031479,251479377,Oud-Oost,Private room,268.0,1,5,0.79,357
1237582172087682216,251479377,Centrum-Oost,Private room,999.0,1,0,,358
1237582872552020121,251479377,Centrum-Oost,Private room,899.0,1,0,,355
1237601531497835513,251479377,Centrum-Oost,Private room,205.0,1,86,9.85,353
1237602766181619913,251479377,Oud-Oost,Private room,228.0,1,10,1.08,356
1237757171585783266,14569976,Centrum-Oost,Entire home/apt,,3,7,0.96,0
1238187118940959110,46361422,Zuid,Entire home/apt,119.0,4,2,0.22,39
1238344966723277949,408898089,Geuzenveld - Slotermeer,Entire home/apt,236.0,1,5,0.54,161
1238413413733023661,598746239,Watergraafsmeer,Entire home/apt,180.0,2,0,,344
1238455702835336058,73182656,De Baarsjes - Oud-West,Entire home/apt,167.0,4,8,0.94,86
1238458760943905085,19781204,Oud-Noord,Entire home/apt,,2,2,0.25,0
1238920333299340160,457148710,De Baarsjes - Oud-West,Entire home/apt,388.0,1,12,1.3,167
1239042918810090035,22444015,Westerpark,Entire home/apt,337.0,2,1,0.12,25
1239127800582283226,243096645,De Pijp - Rivierenbuurt,Private room,292.0,2,4,1.85,108
1239191365053820747,5144070,De Baarsjes - Oud-West,Entire home/apt,,3,5,0.7,0
1239624780680985835,5483620,De Baarsjes - Oud-West,Entire home/apt,144.0,2,4,0.48,3
1239664583664865315,143648589,Zuid,Entire home/apt,,2,4,0.47,39
1239776004911678874,253685622,Bos en Lommer,Private room,95.0,3,1,0.59,359
1240301833803167314,19027021,Centrum-West,Private room,342.0,1,0,,20
1240434222174223114,21673133,Zuid,Entire home/apt,,1,3,0.34,0
1240505695834904890,2642958,Westerpark,Entire home/apt,413.0,2,2,1.11,34
1240514133420447631,460348022,Centrum-Oost,Entire home/apt,1093.0,2,10,1.2,307
1240551731210344603,38268194,Westerpark,Entire home/apt,295.0,1,2,0.22,364
1240640029300282359,21686664,Bos en Lommer,Entire home/apt,,3,9,0.98,0
1240684062827221790,3008824,Westerpark,Entire home/apt,,2,0,,0
1241140838024676027,390225734,De Baarsjes - Oud-West,Entire home/apt,,3,2,0.3,0
1241225453416110644,19022563,De Baarsjes - Oud-West,Entire home/apt,250.0,3,3,0.37,354
1241432747309097428,470023855,De Baarsjes - Oud-West,Entire home/apt,,3,1,0.11,0
1241437508641072067,17009817,De Pijp - Rivierenbuurt,Entire home/apt,213.0,4,2,0.24,7
1241765408592067080,3413238,Bos en Lommer,Entire home/apt,546.0,7,0,,308
1241860417130021551,443125462,Zuid,Entire home/apt,470.0,2,0,,321
1241910625400091058,651060744,Centrum-Oost,Entire home/apt,,2,45,5.11,66
1241943249146613646,88539944,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,1,11,1.38,0
1241953097003219215,8668895,Bos en Lommer,Entire home/apt,375.0,2,1,0.11,265
1241964833129637592,29990101,Oostelijk Havengebied - Indische Buurt,Entire home/apt,225.0,2,2,1.03,129
1241981153544142223,68725397,De Pijp - Rivierenbuurt,Entire home/apt,439.0,3,35,4.79,176
1242085249163847633,35448982,Bos en Lommer,Entire home/apt,259.0,6,0,,161
1242090376886981637,19212686,Oud-Oost,Entire home/apt,450.0,2,0,,170
1242153526542707493,21916979,Oud-Oost,Entire home/apt,275.0,4,3,0.39,83
1242476719582843750,205830809,Centrum-West,Entire home/apt,163.0,2,36,4.84,129
1242638438484724110,401344899,Centrum-West,Entire home/apt,540.0,2,1,0.49,112
1242673330183345243,427022156,Zuid,Entire home/apt,,5,1,0.15,0
1242794572907316931,68839861,Zuid,Entire home/apt,,3,0,,0
1243289012287500670,559442731,Bijlmer-Centrum,Private room,83.0,1,75,8.89,112
1243531343170359427,76329795,De Baarsjes - Oud-West,Entire home/apt,250.0,2,4,0.46,144
1243974495956913496,651597699,De Pijp - Rivierenbuurt,Entire home/apt,418.0,4,2,1.05,144
1244095130601747672,22537997,De Pijp - Rivierenbuurt,Private room,115.0,3,22,2.39,292
1244151725381401019,24686723,Centrum-West,Entire home/apt,203.0,3,3,0.34,22
1244263017595242188,47315066,Oostelijk Havengebied - Indische Buurt,Entire home/apt,135.0,5,1,0.83,26
1245341292760757232,415256067,De Baarsjes - Oud-West,Entire home/apt,152.0,2,9,1.36,5
1245411538097945965,651952659,De Aker - Nieuw Sloten,Entire home/apt,,1,11,1.33,0
1245422663212973358,575172686,Centrum-Oost,Entire home/apt,,3,21,2.37,56
1245513922728219114,5923831,Westerpark,Entire home/apt,495.0,5,3,0.37,24
1245619388333291469,652004891,Zuid,Entire home/apt,,4,2,0.23,0
1246207607474279102,593765947,De Baarsjes - Oud-West,Entire home/apt,380.0,2,9,1.03,336
1246208842030563337,2202315,Centrum-Oost,Private room,110.0,3,6,1.01,208
1246290766293594603,652147429,Watergraafsmeer,Entire home/apt,100.0,1,1,1.0,259
1246311797767001717,141766912,Centrum-West,Entire home/apt,,1,1,0.45,164
1246322820561946296,7982846,Bos en Lommer,Entire home/apt,230.0,1,1,0.79,6
1246352261670469808,37702502,De Baarsjes - Oud-West,Entire home/apt,166.0,5,1,0.13,32
1247637465628179645,118658280,De Baarsjes - Oud-West,Entire home/apt,254.0,2,3,1.23,322
1247892929287878204,58729484,Westerpark,Entire home/apt,190.0,2,2,0.31,219
1247898426963569561,369366422,Bos en Lommer,Entire home/apt,180.0,3,7,0.89,106
1248320390040746522,331177915,De Pijp - Rivierenbuurt,Entire home/apt,299.0,3,4,0.5,359
1248350105476019236,652704921,Oud-Oost,Entire home/apt,163.0,2,2,0.36,14
1248506098280717846,240316780,Geuzenveld - Slotermeer,Entire home/apt,180.0,3,3,0.5,45
1248534640973923453,1518049,Oud-Noord,Entire home/apt,239.0,5,2,0.27,173
1248538654225560337,39110511,Zuid,Entire home/apt,299.0,1,1,0.38,36
1248631311832049285,652798320,De Baarsjes - Oud-West,Entire home/apt,270.0,2,2,0.25,178
1249026319646586091,29863828,De Baarsjes - Oud-West,Entire home/apt,,7,5,0.67,5
1249241287463051065,6660212,Noord-Oost,Entire home/apt,399.0,3,1,0.18,267
1249747819681501221,17247722,De Baarsjes - Oud-West,Entire home/apt,,2,2,0.91,0
1249970793712013204,435087545,De Baarsjes - Oud-West,Entire home/apt,150.0,1,3,0.51,5
1250536861479083031,86391052,Bos en Lommer,Entire home/apt,153.0,2,2,0.3,244
1250570317848360158,28790671,De Pijp - Rivierenbuurt,Entire home/apt,315.0,1,0,,180
1251229117043317850,22717975,De Baarsjes - Oud-West,Entire home/apt,,2,3,0.54,0
1251269304104054925,47259616,Oud-Oost,Entire home/apt,225.0,2,3,1.55,40
1251332113872789616,120036005,Bos en Lommer,Entire home/apt,,3,3,0.42,0
1251408774318394364,99244235,Centrum-West,Entire home/apt,,4,6,0.75,1
1251844050605577389,39687165,Westerpark,Entire home/apt,,2,4,0.5,0
1251937843453122912,14004998,De Pijp - Rivierenbuurt,Entire home/apt,,3,6,0.71,0
1251953815109449457,5563040,Zuid,Entire home/apt,200.0,2,5,0.91,38
1252044180526256095,3561531,Oud-Noord,Entire home/apt,140.0,3,1,0.13,24
1252157955954936724,6285545,Westerpark,Entire home/apt,288.0,3,1,0.13,30
1252180895695941099,653632730,De Baarsjes - Oud-West,Entire home/apt,,2,4,0.71,5
1252727715145070421,53465952,De Baarsjes - Oud-West,Entire home/apt,,5,1,0.26,0
1252808799274963265,12784049,De Pijp - Rivierenbuurt,Private room,153.0,1,19,2.37,230
1252811878002480360,300820284,Centrum-Oost,Entire home/apt,,2,0,,0
1252997353751012612,497545802,Oud-Oost,Entire home/apt,179.0,2,4,0.5,86
1253372141989984580,29690612,De Pijp - Rivierenbuurt,Entire home/apt,,2,2,0.31,0
1253387177033259274,41599858,De Baarsjes - Oud-West,Entire home/apt,236.0,2,3,0.38,47
1253389657191895393,5209930,Oud-Oost,Entire home/apt,,4,5,0.61,0
1253421614060596032,653925630,Bos en Lommer,Entire home/apt,333.0,3,5,0.66,270
1254187167027784389,20251104,Oostelijk Havengebied - Indische Buurt,Private room,104.0,1,0,,157
1254232182611197285,55601507,Oud-Oost,Entire home/apt,400.0,5,1,0.54,364
1254305005962715901,237150727,Zuid,Private room,296.0,1,0,,103
1254307230400831811,237150727,Zuid,Private room,,1,0,,103
1254311275711126953,237150727,Zuid,Private room,316.0,1,0,,103
1254312480546959293,237150727,Zuid,Private room,228.0,1,0,,103
1254313767119142672,237150727,Zuid,Private room,224.0,1,0,,0
1254315539655381413,237150727,Zuid,Private room,132.0,1,0,,0
1254866746908785305,85606206,Zuid,Entire home/apt,250.0,2,0,,80
1255092288044289627,51489517,Oostelijk Havengebied - Indische Buurt,Entire home/apt,176.0,1,4,0.53,73
1255545437534814281,144822125,Gaasperdam - Driemond,Entire home/apt,148.0,2,5,0.62,0
1255633891069613526,65551489,Zuid,Entire home/apt,475.0,3,1,0.77,359
1255650407650732158,35895518,Centrum-West,Entire home/apt,233.0,3,5,0.87,9
1255679896473992131,451949160,Centrum-West,Entire home/apt,,2,4,0.5,0
1256288760009298052,415190124,De Pijp - Rivierenbuurt,Entire home/apt,223.0,5,8,1.09,21
1256320772760411726,161729978,De Baarsjes - Oud-West,Entire home/apt,270.0,3,0,,196
1256351011673201225,325864837,De Baarsjes - Oud-West,Entire home/apt,,2,6,0.82,1
1256384784978802411,22295952,IJburg - Zeeburgereiland,Entire home/apt,225.0,4,0,,87
1256482535233539098,8868269,Zuid,Entire home/apt,189.0,6,8,1.0,92
1256647303913988682,25719803,Bijlmer-Oost,Private room,,2,6,0.72,0
1257040951085934870,139502299,Oud-Noord,Entire home/apt,131.0,2,0,,8
1257094793443011887,35058172,Westerpark,Entire home/apt,157.0,5,2,0.35,112
1257110858824968928,32426302,Bos en Lommer,Entire home/apt,,3,2,0.25,0
1257140489670415072,556267767,Oostelijk Havengebied - Indische Buurt,Entire home/apt,158.0,3,4,0.53,167
1257173537079562541,22030823,Noord-West,Entire home/apt,135.0,4,3,0.53,102
1257337948340934975,520447937,De Pijp - Rivierenbuurt,Entire home/apt,,2,8,1.06,0
1257668340966840545,16624090,Centrum-Oost,Entire home/apt,351.0,4,0,,42
1257923647857748778,58755544,De Baarsjes - Oud-West,Entire home/apt,300.0,3,1,0.45,350
1258055648367397990,4239541,Noord-West,Entire home/apt,219.0,3,1,0.46,352
1258323634153608202,134883565,De Baarsjes - Oud-West,Entire home/apt,,1,1,0.13,0
1258442243202964652,5558704,Zuid,Entire home/apt,283.0,3,4,0.72,4
1258479068415604395,7842731,De Pijp - Rivierenbuurt,Entire home/apt,400.0,3,9,1.13,228
1258546139559901750,655093318,De Baarsjes - Oud-West,Entire home/apt,176.0,4,2,0.41,8
1258622785406837776,297549941,De Baarsjes - Oud-West,Entire home/apt,200.0,4,0,,251
1258778315194407719,7767216,De Baarsjes - Oud-West,Entire home/apt,251.0,4,1,1.0,10
1258795391595771969,4663170,De Baarsjes - Oud-West,Entire home/apt,304.0,3,1,0.18,175
1259355884512220899,142862882,Westerpark,Entire home/apt,,1,1,0.12,0
1259962147921982455,49397271,Oud-Noord,Entire home/apt,128.0,2,8,1.13,93
1260075475122196649,525582479,Zuid,Entire home/apt,420.0,3,2,0.82,74
1260881744086950583,52180905,Centrum-West,Private room,197.0,3,23,2.78,213
1260889955804153057,52180905,Centrum-West,Private room,201.0,3,20,2.74,216
1261070163563186311,114672005,De Pijp - Rivierenbuurt,Entire home/apt,292.0,2,9,1.12,165
1261715407665418214,10150042,Centrum-West,Entire home/apt,,3,11,1.37,35
1262242016370853635,15373223,Centrum-West,Entire home/apt,315.0,3,2,1.03,52
1262304536143062288,12083189,De Pijp - Rivierenbuurt,Entire home/apt,168.0,1,3,0.71,75
1262346540433778643,412276538,De Pijp - Rivierenbuurt,Entire home/apt,250.0,2,5,0.82,304
1262365463628234210,773375,Bos en Lommer,Entire home/apt,108.0,3,5,0.66,0
1262469731956848655,33970267,Watergraafsmeer,Entire home/apt,,25,0,,0
1262662953527927646,247295728,Osdorp,Entire home/apt,112.0,2,5,2.08,89
1262926523628473517,656091940,Bijlmer-Oost,Entire home/apt,178.0,2,24,2.95,9
1262986004577142902,109164528,De Baarsjes - Oud-West,Entire home/apt,189.0,4,2,0.35,23
1263112236550951803,64855048,Westerpark,Entire home/apt,,1,2,0.26,0
1263125571093235019,129429337,Westerpark,Entire home/apt,210.0,3,4,0.5,355
1263500276736495614,3000319,Noord-Oost,Entire home/apt,189.0,4,5,0.65,21
1263526314798400844,39110511,Centrum-West,Entire home/apt,,1,0,,0
1263558433931248322,29866656,De Pijp - Rivierenbuurt,Entire home/apt,255.0,2,4,0.55,7
1263559876216240526,656244396,De Baarsjes - Oud-West,Entire home/apt,392.0,1,4,0.62,67
1263574450848565267,583432798,Oud-Oost,Entire home/apt,350.0,3,2,0.25,8
1263699478998373157,656275358,Oud-Noord,Entire home/apt,250.0,4,3,0.47,364
1263813892544085139,451840010,Bos en Lommer,Entire home/apt,200.0,3,7,1.17,170
1263859761026388136,257545862,De Baarsjes - Oud-West,Entire home/apt,234.0,3,4,0.7,245
1263866652255894456,656325914,De Pijp - Rivierenbuurt,Entire home/apt,266.0,3,9,1.24,357
1263992617270323225,218280297,De Baarsjes - Oud-West,Entire home/apt,183.0,3,3,0.37,193
1265071173051307684,111595884,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,1,4,0.56,26
1265599241610415953,14399838,De Pijp - Rivierenbuurt,Entire home/apt,198.0,2,6,1.08,167
1265888866187378098,531033041,De Baarsjes - Oud-West,Entire home/apt,194.0,2,1,0.6,176
1266546961576620930,68338234,Centrum-West,Private room,,2,1,1.0,97
1266548368234534682,68338234,Centrum-West,Private room,277.0,2,5,1.95,85
1266592090165863738,43514658,Oostelijk Havengebied - Indische Buurt,Entire home/apt,166.0,1,28,3.82,260
1266593561684974401,656902978,De Baarsjes - Oud-West,Entire home/apt,,3,5,0.73,1
1266665649584831240,112139558,De Pijp - Rivierenbuurt,Entire home/apt,262.0,2,2,0.36,74
1266700580284096872,38086579,Bos en Lommer,Entire home/apt,144.0,2,6,0.84,38
1266720874070026209,50899983,Zuid,Entire home/apt,,4,2,0.33,4
1266737761117501400,62641927,De Pijp - Rivierenbuurt,Entire home/apt,186.0,5,3,0.46,3
1266808291911819873,30413410,De Baarsjes - Oud-West,Entire home/apt,360.0,1,4,0.52,362
1267195474667846086,434778913,Oud-Oost,Entire home/apt,315.0,2,1,0.58,238
1267325271877350337,3862044,IJburg - Zeeburgereiland,Entire home/apt,190.0,3,4,1.26,8
1267343040800213388,237150727,Zuid,Private room,154.0,1,0,,0
1267345223665034990,237150727,Zuid,Private room,132.0,1,0,,0
1267427316314853317,10508986,Geuzenveld - Slotermeer,Entire home/apt,,3,1,0.18,0
1267482644298292574,91228930,De Baarsjes - Oud-West,Entire home/apt,180.0,3,9,1.21,29
1267501939871477510,17813774,Oostelijk Havengebied - Indische Buurt,Entire home/apt,235.0,5,2,0.26,171
1267837883205744111,9601409,Oostelijk Havengebied - Indische Buurt,Entire home/apt,135.0,2,7,0.99,3
1267871334925109509,43236622,Centrum-Oost,Private room,125.0,1,7,2.88,281
1267948096541557143,106267213,Centrum-Oost,Entire home/apt,,363,5,0.91,0
1268033125086353459,24024447,Centrum-Oost,Entire home/apt,,2,0,,0
1268036758868830563,84188176,De Baarsjes - Oud-West,Entire home/apt,,1,3,0.42,0
1268187357051576039,499023064,De Pijp - Rivierenbuurt,Entire home/apt,,3,1,0.18,0
1268256818497179496,12599696,Zuid,Entire home/apt,432.0,3,7,1.04,65
1268615498371369332,416156394,Zuid,Entire home/apt,,3,3,0.41,0
1268744733300224671,387937349,Oud-Oost,Entire home/apt,127.0,2,1,0.18,69
1268749994115682043,66058009,Oud-Noord,Entire home/apt,156.0,3,0,,21
1268824738891959438,495150929,Westerpark,Entire home/apt,185.0,7,0,,18
1268912623263419985,77766727,De Pijp - Rivierenbuurt,Entire home/apt,500.0,2,1,1.0,255
1269253860252930323,341939874,Oostelijk Havengebied - Indische Buurt,Entire home/apt,250.0,3,3,0.53,310
1269358205688767807,47362292,De Baarsjes - Oud-West,Entire home/apt,300.0,2,21,2.67,134
1269360747245012966,566558598,Bos en Lommer,Entire home/apt,180.0,1,0,,62
1269379340088620490,549776009,Zuid,Entire home/apt,234.0,4,0,,14
1269393146803748933,43661666,De Baarsjes - Oud-West,Entire home/apt,180.0,1,3,1.36,51
1269518334512050670,87871054,Centrum-West,Entire home/apt,420.0,1,27,3.95,79
1269528713020191763,237150996,Centrum-West,Shared room,41.0,1,0,,104
1269531874727509944,237150996,Centrum-West,Shared room,47.0,1,0,,73
1269535325458622815,237150996,Centrum-West,Shared room,45.0,1,0,,104
1269541644671200607,237150996,Centrum-West,Private room,,1,0,,104
1269549858274214777,237150996,Centrum-West,Private room,,1,0,,104
1269680336149591050,657660309,Watergraafsmeer,Entire home/apt,189.0,3,7,0.95,7
1269710366599448265,7102358,Oud-Noord,Entire home/apt,,3,2,0.26,0
1270095875537164695,21634079,De Baarsjes - Oud-West,Entire home/apt,310.0,3,19,2.59,38
1270213346245352205,657767129,Zuid,Entire home/apt,180.0,3,0,,346
1270218804695534598,191375412,Zuid,Entire home/apt,147.0,21,0,,242
1270409991970763844,657819906,Zuid,Entire home/apt,,1,3,0.51,0
1270709706473104234,76544150,Oostelijk Havengebied - Indische Buurt,Entire home/apt,180.0,14,2,0.35,228
1270803974605990880,152277838,Zuid,Entire home/apt,,2,0,,0
1270843128428376055,22009282,Centrum-West,Entire home/apt,,3,3,0.54,0
1270872586672930227,156508981,De Baarsjes - Oud-West,Entire home/apt,900.0,1,1,0.18,73
1270996721311663237,74941671,De Pijp - Rivierenbuurt,Entire home/apt,224.0,2,10,1.38,11
1271442129606565363,364392149,De Pijp - Rivierenbuurt,Entire home/apt,,2,1,0.18,0
1271792673446023699,658099572,Buitenveldert - Zuidas,Entire home/apt,225.0,1,8,1.05,360
1271881210801168294,14453745,Bos en Lommer,Entire home/apt,162.0,2,3,0.56,187
1272252048897275607,658205527,De Pijp - Rivierenbuurt,Entire home/apt,203.0,1,10,1.39,56
1272264495001498383,576423671,Osdorp,Private room,124.0,2,2,0.33,362
1272389789239147171,268289693,De Pijp - Rivierenbuurt,Entire home/apt,,3,5,0.7,4
1272512453452980850,651299682,Centrum-Oost,Entire home/apt,,1,7,1.18,71
1272996017604278544,420260037,Bos en Lommer,Entire home/apt,280.0,1,3,0.41,187
1273045351407400295,516663804,Centrum-Oost,Entire home/apt,,2,0,,0
1273330988426049561,11814916,De Baarsjes - Oud-West,Entire home/apt,264.0,8,0,,43
1273783554392885464,228208519,Centrum-Oost,Entire home/apt,598.0,1,3,0.4,0
1273797213057314482,32950523,Zuid,Entire home/apt,383.0,1,4,0.6,228
1273815736229542776,476923014,Zuid,Entire home/apt,275.0,2,1,0.19,89
1273864258840916097,19449592,Oud-Noord,Entire home/apt,175.0,3,5,0.81,12
1274037151337741905,476923014,Zuid,Entire home/apt,350.0,3,4,0.55,89
